,mc,mn,quarterbeats,quarterbeats_all_endings,duration_qb,mc_onset,mn_onset,timesig,staff,voice,duration,nominal_duration,scalar,tied,tpc,midi,name,octave,chord_id,time,player,capped
219,10,10,39,39,0.25,3/4,3/4,4/4,2,1,1/16,1/16,1,,0,60,C4,4,147,0.0,0,False
220,10,10,157/4,157/4,0.25,13/16,13/16,4/4,2,1,1/16,1/16,1,,4,52,E3,3,148,0.0,8,False
221,10,10,157/4,157/4,0.25,13/16,13/16,4/4,2,1,1/16,1/16,1,,0,60,C4,4,148,0.0,0,False
222,10,10,157/4,157/4,0.25,13/16,13/16,4/4,1,1,1/16,1/16,1,,3,69,A4,4,138,0.0,3,False
223,10,10,79/2,79/2,0.5,7/8,7/8,4/4,2,1,1/8,1/8,1,,3,45,A2,2,149,0.0,2,False
224,10,10,79/2,79/2,0.5,7/8,7/8,4/4,2,1,1/8,1/8,1,,-1,53,F3,3,149,0.0,3,False
225,10,10,79/2,79/2,0.25,7/8,7/8,4/4,1,1,1/16,1/16,1,,0,72,C5,5,139,0.0,2,False
226,10,10,159/4,159/4,0.25,15/16,15/16,4/4,1,1,1/16,1/16,1,,2,74,D5,5,140,0.0,3,False
227,11,11,40,40,0.75,0,0,4/4,2,1,3/16,1/8,3/2,,4,40,E2,2,158,0.0,8,False
228,11,11,40,40,0.75,0,0,4/4,2,1,3/16,1/8,3/2,,0,48,C3,3,158,0.0,3,False
229,11,11,81/2,81/2,0.25,1/8,1/8,4/4,1,1,1/16,1/16,1,,1,79,G5,5,150,0.0,8,False
230,11,11,163/4,163/4,0.25,3/16,3/16,4/4,2,1,1/16,1/16,1,1,1,43,G2,2,159,0.0,7,False
231,11,11,163/4,163/4,0.25,3/16,3/16,4/4,2,1,1/16,1/16,1,1,4,52,E3,3,159,0.0,8,False
232,11,11,163/4,163/4,0.25,3/16,3/16,4/4,1,1,1/16,1/16,1,,6,78,F#5,5,151,0.0,4,False
233,11,11,41,41,0.5,1/4,1/4,4/4,2,1,1/8,1/8,1,-1,1,43,G2,2,160,0.0,7,False
234,11,11,41,41,0.5,1/4,1/4,4/4,2,1,1/8,1/8,1,-1,4,52,E3,3,160,0.0,8,False
235,11,11,41,41,0.25,1/4,1/4,4/4,1,1,1/16,1/16,1,,-1,77,F5,5,152,0.0,1,False
236,11,11,165/4,165/4,0.5,5/16,5/16,4/4,1,1,1/8,1/8,1,,9,75,D#5,5,153,0.0,3,False
237,11,11,83/2,83/2,0.25,3/8,3/8,4/4,2,1,1/16,1/16,1,,0,48,C3,3,161,0.0,3,False
238,11,11,83/2,83/2,0.25,3/8,3/8,4/4,2,1,1/16,1/16,1,,1,55,G3,3,161,0.0,4,False
239,11,11,167/4,167/4,0.25,7/16,7/16,4/4,2,1,1/16,1/16,1,,4,52,E3,3,162,0.0,8,False
240,11,11,167/4,167/4,0.25,7/16,7/16,4/4,2,1,1/16,1/16,1,,0,60,C4,4,162,0.0,0,False
241,11,11,167/4,167/4,0.25,7/16,7/16,4/4,1,1,1/16,1/16,1,,4,76,E5,5,154,0.0,8,False
242,11,11,169/4,169/4,0.5,9/16,9/16,4/4,1,1,1/8,1/8,1,,0,72,C5,5,155,0.0,2,False
243,11,11,171/4,171/4,0.25,11/16,11/16,4/4,1,1,1/16,1/16,1,,0,72,C5,5,156,0.0,2,False
244,11,11,43,43,1.0,3/4,3/4,4/4,1,1,1/4,1/4,1,,0,72,C5,5,157,0.0,2,False
245,11,11,87/2,87/2,0.5,7/8,7/8,4/4,2,1,1/8,1/8,1,,5,47,B2,2,163,0.0,3,False
246,11,11,87/2,87/2,0.5,7/8,7/8,4/4,2,1,1/8,1/8,1,,1,55,G3,3,163,0.0,4,False
247,12,12,44,44,0.75,0,0,4/4,2,1,3/16,1/8,3/2,,4,40,E2,2,175,0.0,8,False
248,12,12,44,44,0.75,0,0,4/4,2,1,3/16,1/8,3/2,,0,48,C3,3,175,0.0,3,False
249,12,12,89/2,89/2,0.25,1/8,1/8,4/4,1,1,1/16,1/16,1,,1,79,G5,5,164,0.0,8,False
250,12,12,179/4,179/4,0.25,3/16,3/16,4/4,2,1,1/16,1/16,1,1,0,48,C3,3,176,0.0,3,False
251,12,12,179/4,179/4,0.25,3/16,3/16,4/4,2,1,1/16,1/16,1,1,1,55,G3,3,176,0.0,4,False
252,12,12,179/4,179/4,0.25,3/16,3/16,4/4,1,1,1/16,1/16,1,,6,78,F#5,5,165,0.0,4,False
253,12,12,45,45,0.5,1/4,1/4,4/4,2,1,1/8,1/8,1,-1,0,48,C3,3,177,0.0,3,False
254,12,12,45,45,0.5,1/4,1/4,4/4,2,1,1/8,1/8,1,-1,1,55,G3,3,177,0.0,4,False
255,12,12,45,45,0.25,1/4,1/4,4/4,1,1,1/16,1/16,1,,-1,77,F5,5,166,0.0,1,False
256,12,12,181/4,181/4,0.5,5/16,5/16,4/4,1,1,1/8,1/8,1,,9,75,D#5,5,167,0.0,3,False
257,12,12,91/2,91/2,0.5,3/8,3/8,4/4,2,1,1/8,1/8,1,,4,52,E3,3,178,0.0,8,False
258,12,12,91/2,91/2,0.5,3/8,3/8,4/4,2,1,1/8,1/8,1,,0,60,C4,4,178,0.0,0,False
259,12,12,183/4,183/4,0.25,7/16,7/16,4/4,1,1,1/16,1/16,1,,4,76,E5,5,168,0.0,8,False
260,12,12,46,46,0.75,1/2,1/2,4/4,2,1,3/16,1/8,3/2,,3,45,A2,2,179,0.0,2,False
261,12,12,46,46,0.75,1/2,1/2,4/4,2,1,3/16,1/8,3/2,,-1,53,F3,3,179,0.0,3,False
262,12,12,185/4,185/4,0.25,9/16,9/16,4/4,1,1,1/16,1/16,1,,1,67,G4,4,169,0.0,3,False
263,12,12,93/2,93/2,0.25,5/8,5/8,4/4,1,1,1/16,1/16,1,,3,69,A4,4,170,0.0,3,False
264,12,12,187/4,187/4,0.25,11/16,11/16,4/4,2,1,1/16,1/16,1,,4,52,E3,3,180,0.0,8,False
265,12,12,187/4,187/4,0.25,11/16,11/16,4/4,2,1,1/16,1/16,1,,0,60,C4,4,180,0.0,0,False
266,12,12,187/4,187/4,0.25,11/16,11/16,4/4,1,1,1/16,1/16,1,,0,72,C5,5,171,0.0,2,False
267,12,12,47,47,0.25,3/4,3/4,4/4,2,1,1/16,1/16,1,,4,52,E3,3,181,0.0,8,False
268,12,12,47,47,0.25,3/4,3/4,4/4,2,1,1/16,1/16,1,,0,60,C4,4,181,0.0,0,False
269,12,12,189/4,189/4,0.25,13/16,13/16,4/4,2,1,1/16,1/16,1,,4,52,E3,3,182,0.0,8,False
270,12,12,189/4,189/4,0.25,13/16,13/16,4/4,2,1,1/16,1/16,1,,0,60,C4,4,182,0.0,0,False
271,12,12,189/4,189/4,0.25,13/16,13/16,4/4,1,1,1/16,1/16,1,,3,69,A4,4,172,0.0,3,False
272,12,12,95/2,95/2,0.5,7/8,7/8,4/4,2,1,1/8,1/8,1,,3,45,A2,2,183,0.0,2,False
273,12,12,95/2,95/2,0.5,7/8,7/8,4/4,2,1,1/8,1/8,1,,-1,53,F3,3,183,0.0,3,False
274,12,12,95/2,95/2,0.25,7/8,7/8,4/4,1,1,1/16,1/16,1,,0,72,C5,5,173,0.0,2,False
275,12,12,191/4,191/4,0.25,15/16,15/16,4/4,1,1,1/16,1/16,1,,2,74,D5,5,174,0.0,3,False
276,13,13,48,48,0.5,0,0,4/4,2,1,1/8,1/8,1,,4,40,E2,2,188,0.0,8,False
277,13,13,48,48,0.5,0,0,4/4,2,1,1/8,1/8,1,,0,48,C3,3,188,0.0,3,False
278,13,13,97/2,97/2,0.5,1/8,1/8,4/4,2,1,1/8,1/8,1,1,8,44,G#2,2,189,0.0,7,False
279,13,13,97/2,97/2,0.5,1/8,1/8,4/4,2,1,1/8,1/8,1,1,9,51,D#3,3,189,0.0,3,False
280,13,13,97/2,97/2,0.5,1/8,1/8,4/4,1,1,1/8,1/8,1,1,0,72,C5,5,184,0.0,2,False
281,13,13,97/2,97/2,0.5,1/8,1/8,4/4,1,1,1/8,1/8,1,1,9,75,D#5,5,184,0.0,3,False
282,13,13,49,49,0.25,1/4,1/4,4/4,2,1,1/16,1/16,1,-1,8,44,G#2,2,190,0.0,7,False
283,13,13,49,49,0.25,1/4,1/4,4/4,2,1,1/16,1/16,1,-1,9,51,D#3,3,190,0.0,3,False
284,13,13,49,49,0.25,1/4,1/4,4/4,1,1,1/16,1/16,1,-1,0,72,C5,5,185,0.0,2,False
285,13,13,49,49,0.25,1/4,1/4,4/4,1,1,1/16,1/16,1,-1,9,75,D#5,5,185,0.0,3,False
286,13,13,197/4,197/4,0.75,5/16,5/16,4/4,2,1,3/16,1/8,3/2,,-1,41,F2,2,191,0.0,0,False
287,13,13,197/4,197/4,0.75,5/16,5/16,4/4,2,1,3/16,1/8,3/2,,2,50,D3,3,191,0.0,3,False
288,13,13,197/4,197/4,0.75,5/16,5/16,4/4,1,1,3/16,1/8,3/2,,10,70,A#4,4,186,0.0,5,False
289,13,13,197/4,197/4,0.75,5/16,5/16,4/4,1,1,3/16,1/8,3/2,,2,74,D5,5,186,0.0,3,False
290,13,13,50,50,0.75,1/2,1/2,4/4,2,1,3/16,1/8,3/2,,4,40,E2,2,192,0.0,8,False
291,13,13,50,50,0.75,1/2,1/2,4/4,2,1,3/16,1/8,3/2,,0,48,C3,3,192,0.0,3,False
292,13,13,50,50,1.0,1/2,1/2,4/4,1,1,1/4,1/4,1,,1,67,G4,4,187,0.0,3,False
293,13,13,50,50,1.0,1/2,1/2,4/4,1,1,1/4,1/4,1,,0,72,C5,5,187,0.0,2,False
294,13,13,203/4,203/4,0.25,11/16,11/16,4/4,2,1,1/16,1/16,1,,4,52,E3,3,193,0.0,8,False
295,13,13,203/4,203/4,0.25,11/16,11/16,4/4,2,1,1/16,1/16,1,,1,55,G3,3,193,0.0,4,False
296,13,13,51,51,0.5,3/4,3/4,4/4,2,1,1/8,1/8,1,,4,52,E3,3,194,0.0,8,False
297,13,13,51,51,0.5,3/4,3/4,4/4,2,1,1/8,1/8,1,,1,55,G3,3,194,0.0,4,False
298,13,13,103/2,103/2,0.5,7/8,7/8,4/4,2,1,1/8,1/8,1,,1,43,G2,2,195,0.0,7,False
299,13,13,103/2,103/2,0.5,7/8,7/8,4/4,2,1,1/8,1/8,1,,0,48,C3,3,195,0.0,3,False
300,14,14,52,52,0.75,0,0,4/4,2,1,3/16,1/8,3/2,,0,36,C2,2,206,0.0,4,False
301,14,14,52,52,0.75,0,0,4/4,2,1,3/16,1/8,3/2,,8,44,G#2,2,206,0.0,7,False
302,14,14,52,52,0.25,0,0,4/4,1,1,1/16,1/16,1,,8,68,G#4,4,196,0.0,1,False
303,14,14,52,52,0.25,0,0,4/4,1,1,1/16,1/16,1,,0,72,C5,5,196,0.0,2,False
304,14,14,209/4,209/4,0.5,1/16,1/16,4/4,1,1,1/8,1/8,1,,8,68,G#4,4,197,0.0,1,False
305,14,14,209/4,209/4,0.5,1/16,1/16,4/4,1,1,1/8,1/8,1,,0,72,C5,5,197,0.0,2,False
306,14,14,211/4,211/4,0.25,3/16,3/16,4/4,2,1,1/16,1/16,1,1,8,44,G#2,2,207,0.0,7,False
307,14,14,211/4,211/4,0.25,3/16,3/16,4/4,2,1,1/16,1/16,1,1,9,51,D#3,3,207,0.0,3,False
308,14,14,211/4,211/4,0.25,3/16,3/16,4/4,1,1,1/16,1/16,1,1,8,68,G#4,4,198,0.0,1,False
309,14,14,211/4,211/4,0.25,3/16,3/16,4/4,1,1,1/16,1/16,1,1,0,72,C5,5,198,0.0,2,False
310,14,14,53,53,0.5,1/4,1/4,4/4,2,1,1/8,1/8,1,-1,8,44,G#2,2,208,0.0,7,False
311,14,14,53,53,0.5,1/4,1/4,4/4,2,1,1/8,1/8,1,-1,9,51,D#3,3,208,0.0,3,False
312,14,14,53,53,0.25,1/4,1/4,4/4,1,1,1/16,1/16,1,-1,8,68,G#4,4,199,0.0,1,False
313,14,14,53,53,0.25,1/4,1/4,4/4,1,1,1/16,1/16,1,-1,0,72,C5,5,199,0.0,2,False
314,14,14,213/4,213/4,0.25,5/16,5/16,4/4,1,1,1/16,1/16,1,,0,72,C5,5,200,0.0,2,False
315,14,14,107/2,107/2,0.5,3/8,3/8,4/4,2,1,1/8,1/8,1,,0,48,C3,3,209,0.0,3,False
316,14,14,107/2,107/2,0.5,3/8,3/8,4/4,2,1,1/8,1/8,1,,8,56,G#3,3,209,0.0,8,False
317,14,14,107/2,107/2,0.5,3/8,3/8,4/4,1,1,1/8,1/8,1,,2,74,D5,5,201,0.0,3,False
318,14,14,54,54,0.75,1/2,1/2,4/4,2,1,3/16,1/8,3/2,,0,48,C3,3,210,0.0,3,False
319,14,14,54,54,0.75,1/2,1/2,4/4,2,1,3/16,1/8,3/2,,1,55,G3,3,210,0.0,4,False
320,14,14,54,54,0.25,1/2,1/2,4/4,1,1,1/16,1/16,1,,4,76,E5,5,202,0.0,8,False
321,14,14,217/4,217/4,0.5,9/16,9/16,4/4,1,1,1/8,1/8,1,,0,72,C5,5,203,0.0,2,False
322,14,14,219/4,219/4,0.25,11/16,11/16,4/4,2,1,1/16,1/16,1,1,4,40,E2,2,211,0.0,8,False
323,14,14,219/4,219/4,0.25,11/16,11/16,4/4,2,1,1/16,1/16,1,1,0,48,C3,3,211,0.0,3,False
324,14,14,219/4,219/4,0.25,11/16,11/16,4/4,1,1,1/16,1/16,1,,3,69,A4,4,204,0.0,3,False
325,14,14,55,55,0.5,3/4,3/4,4/4,2,1,1/8,1/8,1,-1,4,40,E2,2,212,0.0,8,False
326,14,14,55,55,0.5,3/4,3/4,4/4,2,1,1/8,1/8,1,-1,0,48,C3,3,212,0.0,3,False
327,14,14,55,55,1.0,3/4,3/4,4/4,1,1,1/4,1/4,1,,1,67,G4,4,205,0.0,3,False
328,14,14,111/2,111/2,0.5,7/8,7/8,4/4,2,1,1/8,1/8,1,,0,36,C2,2,213,0.0,4,False
329,14,14,111/2,111/2,0.5,7/8,7/8,4/4,2,1,1/8,1/8,1,,1,43,G2,2,213,0.0,7,False
330,15,15,56,56,0.75,0,0,4/4,2,1,3/16,1/8,3/2,,0,36,C2,2,221,0.0,4,False
331,15,15,56,56,0.75,0,0,4/4,2,1,3/16,1/8,3/2,,8,44,G#2,2,221,0.0,7,False
332,15,15,56,56,0.25,0,0,4/4,1,1,1/16,1/16,1,,8,68,G#4,4,214,0.0,1,False
333,15,15,56,56,0.25,0,0,4/4,1,1,1/16,1/16,1,,0,72,C5,5,214,0.0,2,False
334,15,15,225/4,225/4,0.5,1/16,1/16,4/4,1,1,1/8,1/8,1,,8,68,G#4,4,215,0.0,1,False
335,15,15,225/4,225/4,0.5,1/16,1/16,4/4,1,1,1/8,1/8,1,,0,72,C5,5,215,0.0,2,False
336,15,15,227/4,227/4,0.25,3/16,3/16,4/4,2,1,1/16,1/16,1,1,8,44,G#2,2,222,0.0,7,False
337,15,15,227/4,227/4,0.25,3/16,3/16,4/4,2,1,1/16,1/16,1,1,9,51,D#3,3,222,0.0,3,False
338,15,15,227/4,227/4,0.25,3/16,3/16,4/4,1,1,1/16,1/16,1,1,8,68,G#4,4,216,0.0,1,False
339,15,15,227/4,227/4,0.25,3/16,3/16,4/4,1,1,1/16,1/16,1,1,0,72,C5,5,216,0.0,2,False
340,15,15,57,57,0.5,1/4,1/4,4/4,2,1,1/8,1/8,1,-1,8,44,G#2,2,223,0.0,7,False
341,15,15,57,57,0.5,1/4,1/4,4/4,2,1,1/8,1/8,1,-1,9,51,D#3,3,223,0.0,3,False
342,15,15,57,57,0.25,1/4,1/4,4/4,1,1,1/16,1/16,1,-1,8,68,G#4,4,217,0.0,1,False
343,15,15,57,57,0.25,1/4,1/4,4/4,1,1,1/16,1/16,1,-1,0,72,C5,5,217,0.0,2,False
344,15,15,229/4,229/4,0.25,5/16,5/16,4/4,1,1,1/16,1/16,1,,0,72,C5,5,218,0.0,2,False
345,15,15,115/2,115/2,0.5,3/8,3/8,4/4,2,1,1/8,1/8,1,,0,48,C3,3,224,0.0,3,False
346,15,15,115/2,115/2,0.5,3/8,3/8,4/4,2,1,1/8,1/8,1,,8,56,G#3,3,224,0.0,8,False
347,15,15,115/2,115/2,0.25,3/8,3/8,4/4,1,1,1/16,1/16,1,,2,74,D5,5,219,0.0,3,False
348,15,15,231/4,231/4,0.25,7/16,7/16,4/4,1,1,1/16,1/16,1,,4,76,E5,5,220,0.0,8,False
349,15,15,58,58,0.75,1/2,1/2,4/4,2,1,3/16,1/8,3/2,,0,48,C3,3,225,0.0,3,False
350,15,15,58,58,0.75,1/2,1/2,4/4,2,1,3/16,1/8,3/2,,1,55,G3,3,225,0.0,4,False
351,15,15,235/4,235/4,0.25,11/16,11/16,4/4,2,1,1/16,1/16,1,1,4,40,E2,2,226,0.0,8,False
352,15,15,235/4,235/4,0.25,11/16,11/16,4/4,2,1,1/16,1/16,1,1,0,48,C3,3,226,0.0,3,False
353,15,15,59,59,0.5,3/4,3/4,4/4,2,1,1/8,1/8,1,-1,4,40,E2,2,227,0.0,8,False
354,15,15,59,59,0.5,3/4,3/4,4/4,2,1,1/8,1/8,1,-1,0,48,C3,3,227,0.0,3,False
355,15,15,119/2,119/2,0.5,7/8,7/8,4/4,2,1,1/8,1/8,1,,0,36,C2,2,228,0.0,4,False
356,15,15,119/2,119/2,0.5,7/8,7/8,4/4,2,1,1/8,1/8,1,,1,43,G2,2,228,0.0,7,False
357,16,16,60,60,0.75,0,0,4/4,2,1,3/16,1/8,3/2,,0,36,C2,2,239,0.0,4,False
358,16,16,60,60,0.75,0,0,4/4,2,1,3/16,1/8,3/2,,8,44,G#2,2,239,0.0,7,False
359,16,16,60,60,0.25,0,0,4/4,1,1,1/16,1/16,1,,8,68,G#4,4,229,0.0,1,False
360,16,16,60,60,0.25,0,0,4/4,1,1,1/16,1/16,1,,0,72,C5,5,229,0.0,2,False
361,16,16,241/4,241/4,0.5,1/16,1/16,4/4,1,1,1/8,1/8,1,,8,68,G#4,4,230,0.0,1,False
362,16,16,241/4,241/4,0.5,1/16,1/16,4/4,1,1,1/8,1/8,1,,0,72,C5,5,230,0.0,2,False
363,16,16,243/4,243/4,0.25,3/16,3/16,4/4,2,1,1/16,1/16,1,1,8,44,G#2,2,240,0.0,7,False
364,16,16,243/4,243/4,0.25,3/16,3/16,4/4,2,1,1/16,1/16,1,1,9,51,D#3,3,240,0.0,3,False
365,16,16,243/4,243/4,0.25,3/16,3/16,4/4,1,1,1/16,1/16,1,1,8,68,G#4,4,231,0.0,1,False
366,16,16,243/4,243/4,0.25,3/16,3/16,4/4,1,1,1/16,1/16,1,1,0,72,C5,5,231,0.0,2,False
367,16,16,61,61,0.5,1/4,1/4,4/4,2,1,1/8,1/8,1,-1,8,44,G#2,2,241,0.0,7,False
368,16,16,61,61,0.5,1/4,1/4,4/4,2,1,1/8,1/8,1,-1,9,51,D#3,3,241,0.0,3,False
369,16,16,61,61,0.25,1/4,1/4,4/4,1,1,1/16,1/16,1,-1,8,68,G#4,4,232,0.0,1,False
370,16,16,61,61,0.25,1/4,1/4,4/4,1,1,1/16,1/16,1,-1,0,72,C5,5,232,0.0,2,False
371,16,16,245/4,245/4,0.25,5/16,5/16,4/4,1,1,1/16,1/16,1,,0,72,C5,5,233,0.0,2,False
372,16,16,123/2,123/2,0.5,3/8,3/8,4/4,2,1,1/8,1/8,1,,0,48,C3,3,242,0.0,3,False
373,16,16,123/2,123/2,0.5,3/8,3/8,4/4,2,1,1/8,1/8,1,,8,56,G#3,3,242,0.0,8,False
374,16,16,123/2,123/2,0.5,3/8,3/8,4/4,1,1,1/8,1/8,1,,2,74,D5,5,234,0.0,3,False
375,16,16,62,62,0.75,1/2,1/2,4/4,2,1,3/16,1/8,3/2,,0,48,C3,3,243,0.0,3,False
376,16,16,62,62,0.75,1/2,1/2,4/4,2,1,3/16,1/8,3/2,,1,55,G3,3,243,0.0,4,False
377,16,16,62,62,0.25,1/2,1/2,4/4,1,1,1/16,1/16,1,,4,76,E5,5,235,0.0,8,False
378,16,16,249/4,249/4,0.5,9/16,9/16,4/4,1,1,1/8,1/8,1,,0,72,C5,5,236,0.0,2,False
379,16,16,251/4,251/4,0.25,11/16,11/16,4/4,2,1,1/16,1/16,1,1,4,40,E2,2,244,0.0,8,False
380,16,16,251/4,251/4,0.25,11/16,11/16,4/4,2,1,1/16,1/16,1,1,0,48,C3,3,244,0.0,3,False
381,16,16,251/4,251/4,0.25,11/16,11/16,4/4,1,1,1/16,1/16,1,,3,69,A4,4,237,0.0,3,False
382,16,16,63,63,0.5,3/4,3/4,4/4,2,1,1/8,1/8,1,-1,4,40,E2,2,245,0.0,8,False
383,16,16,63,63,0.5,3/4,3/4,4/4,2,1,1/8,1/8,1,-1,0,48,C3,3,245,0.0,3,False
384,16,16,63,63,1.0,3/4,3/4,4/4,1,1,1/4,1/4,1,,1,67,G4,4,238,0.0,3,False
385,16,16,127/2,127/2,0.5,7/8,7/8,4/4,2,1,1/8,1/8,1,,0,36,C2,2,246,0.0,4,False
386,16,16,127/2,127/2,0.5,7/8,7/8,4/4,2,1,1/8,1/8,1,,1,43,G2,2,246,0.0,7,False
387,17,17,64,64,0.25,0,0,4/4,1,1,1/16,1/16,1,,0,72,C5,5,247,0.0,2,False
388,17,17,64,64,0.25,0,0,4/4,1,1,1/16,1/16,1,,4,76,E5,5,247,0.0,8,False
389,17,17,257/4,257/4,0.5,1/16,1/16,4/4,1,1,1/8,1/8,1,,0,72,C5,5,248,0.0,2,False
390,17,17,257/4,257/4,0.5,1/16,1/16,4/4,1,1,1/8,1/8,1,,4,76,E5,5,248,0.0,8,False
391,17,17,259/4,259/4,0.25,3/16,3/16,4/4,1,1,1/16,1/16,1,1,0,72,C5,5,249,0.0,2,False
392,17,17,259/4,259/4,0.25,3/16,3/16,4/4,1,1,1/16,1/16,1,1,4,76,E5,5,249,0.0,8,False
393,17,17,65,65,0.25,1/4,1/4,4/4,1,1,1/16,1/16,1,-1,0,72,C5,5,250,0.0,2,False
394,17,17,65,65,0.25,1/4,1/4,4/4,1,1,1/16,1/16,1,-1,4,76,E5,5,250,0.0,8,False
395,17,17,261/4,261/4,0.25,5/16,5/16,4/4,1,1,1/16,1/16,1,,1,67,G4,4,251,0.0,3,False
396,17,17,261/4,261/4,0.25,5/16,5/16,4/4,1,1,1/16,1/16,1,,0,72,C5,5,251,0.0,2,False
397,17,17,131/2,131/2,0.5,3/8,3/8,4/4,1,1,1/8,1/8,1,,0,72,C5,5,252,0.0,2,False
398,17,17,131/2,131/2,0.5,3/8,3/8,4/4,1,1,1/8,1/8,1,,4,76,E5,5,252,0.0,8,False
399,17,17,66,66,0.6666666666666666,1/2,1/2,4/4,1,1,1/6,1/4,2/3,,4,76,E5,5,253,0.0,8,False
400,17,17,66,66,0.6666666666666666,1/2,1/2,4/4,1,1,1/6,1/4,2/3,,1,79,G5,5,253,0.0,8,False
401,17,17,200/3,200/3,0.6666666666666666,2/3,2/3,4/4,1,1,1/6,1/4,2/3,,1,67,G4,4,254,0.0,3,False
402,17,17,202/3,202/3,0.6666666666666666,5/6,5/6,4/4,1,1,1/6,1/4,2/3,,0,60,C4,4,255,0.0,0,False
403,18,18,68,68,0.6666666666666666,0,0,2/4,2,1,1/6,1/4,2/3,,0,60,C4,4,256,0.0,0,False
404,18,18,68,68,0.6666666666666666,0,0,2/4,2,1,1/6,1/4,2/3,,4,64,E4,4,256,0.0,1,False
405,18,18,206/3,206/3,0.6666666666666666,1/6,1/6,2/4,2,1,1/6,1/4,2/3,,1,55,G3,3,257,0.0,4,False
406,18,18,206/3,206/3,0.6666666666666666,1/6,1/6,2/4,2,1,1/6,1/4,2/3,,0,60,C4,4,257,0.0,0,False
407,18,18,208/3,208/3,0.6666666666666666,1/3,1/3,2/4,2,1,1/6,1/4,2/3,,4,52,E3,3,258,0.0,8,False
408,18,18,208/3,208/3,0.6666666666666666,1/3,1/3,2/4,2,1,1/6,1/4,2/3,,1,55,G3,3,258,0.0,4,False
409,19,19,70,70,1.0,0,0,12/8,2,1,1/4,1/4,1,,1,55,G3,3,262,0.0,4,False
410,19,19,71,71,0.5,1/4,1/4,12/8,2,1,1/8,1/8,1,,1,55,G3,3,263,0.0,4,False
411,19,19,143/2,143/2,1.5,3/8,3/8,12/8,2,1,3/8,1/4,3/2,,1,55,G3,3,264,0.0,4,False
412,19,19,73,73,1.0,3/4,3/4,12/8,1,1,1/4,1/4,1,,1,67,G4,4,259,0.0,3,False
413,19,19,74,74,0.5,1,1,12/8,1,1,1/8,1/8,1,,1,67,G4,4,260,0.0,3,False
414,19,19,149/2,149/2,1.5,9/8,9/8,12/8,1,1,3/8,1/4,3/2,,1,67,G4,4,261,0.0,3,False
415,20,20,76,76,1.5,0,0,12/8,2,1,3/8,1/4,3/2,,1,43,G2,2,272,0.0,7,False
416,20,20,76,76,1.5,0,0,12/8,2,1,3/8,1/4,3/2,,1,55,G3,3,272,0.0,4,False
417,20,20,76,76,1.0,0,0,12/8,1,1,1/4,1/4,1,,1,67,G4,4,265,0.0,3,False
418,20,20,77,77,0.5,1/4,1/4,12/8,1,1,1/8,1/8,1,,5,71,B4,4,266,0.0,0,False
419,20,20,155/2,155/2,1.0,3/8,3/8,12/8,1,1,1/4,1/4,1,,1,79,G5,5,267,0.0,8,False
420,20,20,157/2,157/2,1.0,5/8,5/8,12/8,2,1,1/4,1/4,1,,5,47,B2,2,273,0.0,3,False
421,20,20,157/2,157/2,1.0,5/8,5/8,12/8,2,1,1/4,1/4,1,,5,59,B3,3,273,0.0,7,False
422,20,20,157/2,157/2,0.5,5/8,5/8,12/8,1,1,1/8,1/8,1,,-1,77,F5,5,268,0.0,1,False
423,20,20,80,80,0.5,1,1,12/8,2,1,1/8,1/8,1,,3,45,A2,2,274,0.0,2,False
424,20,20,80,80,0.5,1,1,12/8,2,1,1/8,1/8,1,,3,57,A3,3,274,0.0,7,False
425,20,20,80,80,0.5,1,1,12/8,1,1,1/8,1/8,1,,3,69,A4,4,269,0.0,3,False
426,20,20,161/2,161/2,1.0,9/8,9/8,12/8,1,1,1/4,1/4,1,,10,70,A#4,4,270,0.0,5,False
427,20,20,163/2,163/2,0.5,11/8,11/8,12/8,2,1,1/8,1/8,1,,5,47,B2,2,275,0.0,3,False
428,20,20,163/2,163/2,0.5,11/8,11/8,12/8,2,1,1/8,1/8,1,,5,59,B3,3,275,0.0,7,False
429,20,20,163/2,163/2,0.5,11/8,11/8,12/8,1,1,1/8,1/8,1,,5,71,B4,4,271,0.0,0,False
430,21,21,169/2,169/2,0.5,5/8,5/8,12/8,1,1,1/8,1/8,1,,1,67,G4,4,276,0.0,3,False
431,21,21,85,85,1.5,3/4,3/4,12/8,1,1,3/8,1/4,3/2,,1,79,G5,5,277,0.0,8,False
432,21,21,173/2,173/2,1.5,9/8,9/8,12/8,2,1,3/8,1/4,3/2,,1,55,G3,3,278,0.0,4,False
433,22,22,88,88,1.0,0,0,12/8,2,1,1/4,1/4,1,,1,43,G2,2,283,0.0,7,False
434,22,22,89,89,0.5,1/4,1/4,12/8,2,1,1/8,1/8,1,,0,48,C3,3,284,0.0,3,False
435,22,22,89,89,0.5,1/4,1/4,12/8,1,1,1/8,1/8,1,,4,76,E5,5,279,0.0,8,False
436,22,22,181/2,181/2,0.5,5/8,5/8,12/8,1,1,1/8,1/8,1,,9,75,D#5,5,280,0.0,3,False
437,22,22,91,91,1.5,3/4,3/4,12/8,2,1,3/8,1/4,3/2,,4,52,E3,3,285,0.0,8,False
438,22,22,91,91,1.5,3/4,3/4,12/8,1,1,3/8,1/4,3/2,,4,76,E5,5,281,0.0,8,False
