,mc,mn,quarterbeats,quarterbeats_all_endings,duration_qb,mc_onset,mn_onset,timesig,staff,voice,duration,nominal_duration,scalar,tied,tpc,midi,name,octave,chord_id,time,player,capped,conflicting
213,10,10,153/4,153/4,0.25,9/16,9/16,4/4,1,1,1/16,1/16,1,,1,67,G4,4,135,23.90625,8,True,False
214,10,10,77/2,77/2,0.25,5/8,5/8,4/4,1,1,1/16,1/16,1,,3,69,A4,4,136,24.0625,-1,False,True
215,10,10,155/4,155/4,0.25,11/16,11/16,4/4,2,1,1/16,1/16,1,,4,52,E3,3,146,24.21875,6,False,False
216,10,10,155/4,155/4,0.25,11/16,11/16,4/4,2,1,1/16,1/16,1,,0,60,C4,4,146,24.21875,7,False,False
217,10,10,155/4,155/4,0.25,11/16,11/16,4/4,1,1,1/16,1/16,1,,0,72,C5,5,137,24.21875,1,False,False
218,10,10,39,39,0.25,3/4,3/4,4/4,2,1,1/16,1/16,1,,4,52,E3,3,147,24.375,6,False,False
219,10,10,39,39,0.25,3/4,3/4,4/4,2,1,1/16,1/16,1,,0,60,C4,4,147,24.375,7,False,False
220,10,10,157/4,157/4,0.25,13/16,13/16,4/4,2,1,1/16,1/16,1,,4,52,E3,3,148,24.53125,6,False,False
221,10,10,157/4,157/4,0.25,13/16,13/16,4/4,2,1,1/16,1/16,1,,0,60,C4,4,148,24.53125,7,False,False
222,10,10,157/4,157/4,0.25,13/16,13/16,4/4,1,1,1/16,1/16,1,,3,69,A4,4,138,24.53125,-1,False,True
223,10,10,79/2,79/2,0.5,7/8,7/8,4/4,2,1,1/8,1/8,1,,3,45,A2,2,149,24.6875,6,True,False
224,10,10,79/2,79/2,0.5,7/8,7/8,4/4,2,1,1/8,1/8,1,,-1,53,F3,3,149,24.6875,7,False,False
225,10,10,79/2,79/2,0.25,7/8,7/8,4/4,1,1,1/16,1/16,1,,0,72,C5,5,139,24.6875,1,False,False
226,10,10,159/4,159/4,0.25,15/16,15/16,4/4,1,1,1/16,1/16,1,,2,74,D5,5,140,24.84375,4,False,False
227,11,11,40,40,0.75,0,0,4/4,2,1,3/16,1/8,3/2,,4,40,E2,2,158,25.0,3,True,False
228,11,11,40,40,0.75,0,0,4/4,2,1,3/16,1/8,3/2,,0,48,C3,3,158,25.0,8,False,False
229,11,11,81/2,81/2,0.25,1/8,1/8,4/4,1,1,1/16,1/16,1,,1,79,G5,5,150,25.3125,3,False,False
230,11,11,163/4,163/4,0.25,3/16,3/16,4/4,2,1,1/16,1/16,1,1,1,43,G2,2,159,25.46875,4,True,False
231,11,11,163/4,163/4,0.25,3/16,3/16,4/4,2,1,1/16,1/16,1,1,4,52,E3,3,159,25.46875,6,False,False
232,11,11,163/4,163/4,0.25,3/16,3/16,4/4,1,1,1/16,1/16,1,,6,78,F#5,5,151,25.46875,2,False,False
233,11,11,41,41,0.5,1/4,1/4,4/4,2,1,1/8,1/8,1,-1,1,43,G2,2,160,25.625,4,True,False
234,11,11,41,41,0.5,1/4,1/4,4/4,2,1,1/8,1/8,1,-1,4,52,E3,3,160,25.625,6,False,False
235,11,11,41,41,0.25,1/4,1/4,4/4,1,1,1/16,1/16,1,,-1,77,F5,5,152,25.625,5,False,False
236,11,11,165/4,165/4,0.5,5/16,5/16,4/4,1,1,1/8,1/8,1,,9,75,D#5,5,153,25.78125,5,False,False
237,11,11,83/2,83/2,0.25,3/8,3/8,4/4,2,1,1/16,1/16,1,,0,48,C3,3,161,25.9375,8,False,False
238,11,11,83/2,83/2,0.25,3/8,3/8,4/4,2,1,1/16,1/16,1,,1,55,G3,3,161,25.9375,2,True,False
239,11,11,167/4,167/4,0.25,7/16,7/16,4/4,2,1,1/16,1/16,1,,4,52,E3,3,162,26.09375,6,False,False
240,11,11,167/4,167/4,0.25,7/16,7/16,4/4,2,1,1/16,1/16,1,,0,60,C4,4,162,26.09375,7,False,False
241,11,11,167/4,167/4,0.25,7/16,7/16,4/4,1,1,1/16,1/16,1,,4,76,E5,5,154,26.09375,1,False,False
242,11,11,169/4,169/4,0.5,9/16,9/16,4/4,1,1,1/8,1/8,1,,0,72,C5,5,155,26.40625,1,False,False
243,11,11,171/4,171/4,0.25,11/16,11/16,4/4,1,1,1/16,1/16,1,,0,72,C5,5,156,26.71875,1,False,False
244,11,11,43,43,1.0,3/4,3/4,4/4,1,1,1/4,1/4,1,,0,72,C5,5,157,26.875,1,False,False
245,11,11,87/2,87/2,0.5,7/8,7/8,4/4,2,1,1/8,1/8,1,,5,47,B2,2,163,27.1875,4,True,False
246,11,11,87/2,87/2,0.5,7/8,7/8,4/4,2,1,1/8,1/8,1,,1,55,G3,3,163,27.1875,2,True,False
247,12,12,44,44,0.75,0,0,4/4,2,1,3/16,1/8,3/2,,4,40,E2,2,175,27.5,3,True,False
248,12,12,44,44,0.75,0,0,4/4,2,1,3/16,1/8,3/2,,0,48,C3,3,175,27.5,8,False,False
249,12,12,89/2,89/2,0.25,1/8,1/8,4/4,1,1,1/16,1/16,1,,1,79,G5,5,164,27.8125,3,False,False
250,12,12,179/4,179/4,0.25,3/16,3/16,4/4,2,1,1/16,1/16,1,1,0,48,C3,3,176,27.96875,8,False,False
251,12,12,179/4,179/4,0.25,3/16,3/16,4/4,2,1,1/16,1/16,1,1,1,55,G3,3,176,27.96875,2,True,False
252,12,12,179/4,179/4,0.25,3/16,3/16,4/4,1,1,1/16,1/16,1,,6,78,F#5,5,165,27.96875,2,False,False
253,12,12,45,45,0.5,1/4,1/4,4/4,2,1,1/8,1/8,1,-1,0,48,C3,3,177,28.125,8,False,False
254,12,12,45,45,0.5,1/4,1/4,4/4,2,1,1/8,1/8,1,-1,1,55,G3,3,177,28.125,2,True,False
255,12,12,45,45,0.25,1/4,1/4,4/4,1,1,1/16,1/16,1,,-1,77,F5,5,166,28.125,5,False,False
256,12,12,181/4,181/4,0.5,5/16,5/16,4/4,1,1,1/8,1/8,1,,9,75,D#5,5,167,28.28125,5,False,False
257,12,12,91/2,91/2,0.5,3/8,3/8,4/4,2,1,1/8,1/8,1,,4,52,E3,3,178,28.4375,6,False,False
258,12,12,91/2,91/2,0.5,3/8,3/8,4/4,2,1,1/8,1/8,1,,0,60,C4,4,178,28.4375,7,False,False
259,12,12,183/4,183/4,0.25,7/16,7/16,4/4,1,1,1/16,1/16,1,,4,76,E5,5,168,28.59375,1,False,False
260,12,12,46,46,0.75,1/2,1/2,4/4,2,1,3/16,1/8,3/2,,3,45,A2,2,179,28.75,6,True,False
261,12,12,46,46,0.75,1/2,1/2,4/4,2,1,3/16,1/8,3/2,,-1,53,F3,3,179,28.75,7,False,False
262,12,12,185/4,185/4,0.25,9/16,9/16,4/4,1,1,1/16,1/16,1,,1,67,G4,4,169,28.90625,8,True,False
263,12,12,93/2,93/2,0.25,5/8,5/8,4/4,1,1,1/16,1/16,1,,3,69,A4,4,170,29.0625,-1,False,True
264,12,12,187/4,187/4,0.25,11/16,11/16,4/4,2,1,1/16,1/16,1,,4,52,E3,3,180,29.21875,6,False,False
265,12,12,187/4,187/4,0.25,11/16,11/16,4/4,2,1,1/16,1/16,1,,0,60,C4,4,180,29.21875,7,False,False
266,12,12,187/4,187/4,0.25,11/16,11/16,4/4,1,1,1/16,1/16,1,,0,72,C5,5,171,29.21875,1,False,False
267,12,12,47,47,0.25,3/4,3/4,4/4,2,1,1/16,1/16,1,,4,52,E3,3,181,29.375,6,False,False
268,12,12,47,47,0.25,3/4,3/4,4/4,2,1,1/16,1/16,1,,0,60,C4,4,181,29.375,7,False,False
269,12,12,189/4,189/4,0.25,13/16,13/16,4/4,2,1,1/16,1/16,1,,4,52,E3,3,182,29.53125,6,False,False
270,12,12,189/4,189/4,0.25,13/16,13/16,4/4,2,1,1/16,1/16,1,,0,60,C4,4,182,29.53125,7,False,False
271,12,12,189/4,189/4,0.25,13/16,13/16,4/4,1,1,1/16,1/16,1,,3,69,A4,4,172,29.53125,-1,False,True
272,12,12,95/2,95/2,0.5,7/8,7/8,4/4,2,1,1/8,1/8,1,,3,45,A2,2,183,29.6875,6,True,False
273,12,12,95/2,95/2,0.5,7/8,7/8,4/4,2,1,1/8,1/8,1,,-1,53,F3,3,183,29.6875,7,False,False
274,12,12,95/2,95/2,0.25,7/8,7/8,4/4,1,1,1/16,1/16,1,,0,72,C5,5,173,29.6875,1,False,False
275,12,12,191/4,191/4,0.25,15/16,15/16,4/4,1,1,1/16,1/16,1,,2,74,D5,5,174,29.84375,4,False,False
276,13,13,48,48,0.5,0,0,4/4,2,1,1/8,1/8,1,,4,40,E2,2,188,30.0,3,True,False
277,13,13,48,48,0.5,0,0,4/4,2,1,1/8,1/8,1,,0,48,C3,3,188,30.0,8,False,False
278,13,13,97/2,97/2,0.5,1/8,1/8,4/4,2,1,1/8,1/8,1,1,8,44,G#2,2,189,30.3125,3,True,False
279,13,13,97/2,97/2,0.5,1/8,1/8,4/4,2,1,1/8,1/8,1,1,9,51,D#3,3,189,30.3125,0,False,False
280,13,13,97/2,97/2,0.5,1/8,1/8,4/4,1,1,1/8,1/8,1,1,0,72,C5,5,184,30.3125,1,False,False
281,13,13,97/2,97/2,0.5,1/8,1/8,4/4,1,1,1/8,1/8,1,1,9,75,D#5,5,184,30.3125,5,False,False
282,13,13,49,49,0.25,1/4,1/4,4/4,2,1,1/16,1/16,1,-1,8,44,G#2,2,190,30.625,3,True,False
283,13,13,49,49,0.25,1/4,1/4,4/4,2,1,1/16,1/16,1,-1,9,51,D#3,3,190,30.625,0,False,False
284,13,13,49,49,0.25,1/4,1/4,4/4,1,1,1/16,1/16,1,-1,0,72,C5,5,185,30.625,1,False,False
285,13,13,49,49,0.25,1/4,1/4,4/4,1,1,1/16,1/16,1,-1,9,75,D#5,5,185,30.625,5,False,False
286,13,13,197/4,197/4,0.75,5/16,5/16,4/4,2,1,3/16,1/8,3/2,,-1,41,F2,2,191,30.78125,1,True,False
287,13,13,197/4,197/4,0.75,5/16,5/16,4/4,2,1,3/16,1/8,3/2,,2,50,D3,3,191,30.78125,0,False,False
288,13,13,197/4,197/4,0.75,5/16,5/16,4/4,1,1,3/16,1/8,3/2,,10,70,A#4,4,186,30.78125,2,False,False
289,13,13,197/4,197/4,0.75,5/16,5/16,4/4,1,1,3/16,1/8,3/2,,2,74,D5,5,186,30.78125,4,False,False
290,13,13,50,50,0.75,1/2,1/2,4/4,2,1,3/16,1/8,3/2,,4,40,E2,2,192,31.25,3,True,False
291,13,13,50,50,0.75,1/2,1/2,4/4,2,1,3/16,1/8,3/2,,0,48,C3,3,192,31.25,8,False,False
292,13,13,50,50,1.0,1/2,1/2,4/4,1,1,1/4,1/4,1,,1,67,G4,4,187,31.25,8,True,False
293,13,13,50,50,1.0,1/2,1/2,4/4,1,1,1/4,1/4,1,,0,72,C5,5,187,31.25,1,False,False
294,13,13,203/4,203/4,0.25,11/16,11/16,4/4,2,1,1/16,1/16,1,,4,52,E3,3,193,31.71875,6,False,False
295,13,13,203/4,203/4,0.25,11/16,11/16,4/4,2,1,1/16,1/16,1,,1,55,G3,3,193,31.71875,2,True,False
296,13,13,51,51,0.5,3/4,3/4,4/4,2,1,1/8,1/8,1,,4,52,E3,3,194,31.875,6,False,False
297,13,13,51,51,0.5,3/4,3/4,4/4,2,1,1/8,1/8,1,,1,55,G3,3,194,31.875,2,True,False
298,13,13,103/2,103/2,0.5,7/8,7/8,4/4,2,1,1/8,1/8,1,,1,43,G2,2,195,32.1875,4,True,False
299,13,13,103/2,103/2,0.5,7/8,7/8,4/4,2,1,1/8,1/8,1,,0,48,C3,3,195,32.1875,8,False,False
300,14,14,52,52,0.75,0,0,4/4,2,1,3/16,1/8,3/2,,0,36,C2,2,206,32.5,7,True,False
301,14,14,52,52,0.75,0,0,4/4,2,1,3/16,1/8,3/2,,8,44,G#2,2,206,32.5,3,True,False
302,14,14,52,52,0.25,0,0,4/4,1,1,1/16,1/16,1,,8,68,G#4,4,196,32.5,6,False,False
303,14,14,52,52,0.25,0,0,4/4,1,1,1/16,1/16,1,,0,72,C5,5,196,32.5,1,False,False
304,14,14,209/4,209/4,0.5,1/16,1/16,4/4,1,1,1/8,1/8,1,,8,68,G#4,4,197,32.65625,6,False,False
305,14,14,209/4,209/4,0.5,1/16,1/16,4/4,1,1,1/8,1/8,1,,0,72,C5,5,197,32.65625,1,False,False
306,14,14,211/4,211/4,0.25,3/16,3/16,4/4,2,1,1/16,1/16,1,1,8,44,G#2,2,207,32.96875,3,True,False
307,14,14,211/4,211/4,0.25,3/16,3/16,4/4,2,1,1/16,1/16,1,1,9,51,D#3,3,207,32.96875,0,False,False
308,14,14,211/4,211/4,0.25,3/16,3/16,4/4,1,1,1/16,1/16,1,1,8,68,G#4,4,198,32.96875,6,False,False
309,14,14,211/4,211/4,0.25,3/16,3/16,4/4,1,1,1/16,1/16,1,1,0,72,C5,5,198,32.96875,1,False,False
310,14,14,53,53,0.5,1/4,1/4,4/4,2,1,1/8,1/8,1,-1,8,44,G#2,2,208,33.125,3,True,False
311,14,14,53,53,0.5,1/4,1/4,4/4,2,1,1/8,1/8,1,-1,9,51,D#3,3,208,33.125,0,False,False
312,14,14,53,53,0.25,1/4,1/4,4/4,1,1,1/16,1/16,1,-1,8,68,G#4,4,199,33.125,6,False,False
313,14,14,53,53,0.25,1/4,1/4,4/4,1,1,1/16,1/16,1,-1,0,72,C5,5,199,33.125,1,False,False
314,14,14,213/4,213/4,0.25,5/16,5/16,4/4,1,1,1/16,1/16,1,,0,72,C5,5,200,33.28125,1,False,False
315,14,14,107/2,107/2,0.5,3/8,3/8,4/4,2,1,1/8,1/8,1,,0,48,C3,3,209,33.4375,8,False,False
316,14,14,107/2,107/2,0.5,3/8,3/8,4/4,2,1,1/8,1/8,1,,8,56,G#3,3,209,33.4375,7,False,False
317,14,14,107/2,107/2,0.5,3/8,3/8,4/4,1,1,1/8,1/8,1,,2,74,D5,5,201,33.4375,4,False,False
318,14,14,54,54,0.75,1/2,1/2,4/4,2,1,3/16,1/8,3/2,,0,48,C3,3,210,33.75,8,False,False
319,14,14,54,54,0.75,1/2,1/2,4/4,2,1,3/16,1/8,3/2,,1,55,G3,3,210,33.75,2,True,False
320,14,14,54,54,0.25,1/2,1/2,4/4,1,1,1/16,1/16,1,,4,76,E5,5,202,33.75,1,False,False
321,14,14,217/4,217/4,0.5,9/16,9/16,4/4,1,1,1/8,1/8,1,,0,72,C5,5,203,33.90625,1,False,False
322,14,14,219/4,219/4,0.25,11/16,11/16,4/4,2,1,1/16,1/16,1,1,4,40,E2,2,211,34.21875,3,True,False
323,14,14,219/4,219/4,0.25,11/16,11/16,4/4,2,1,1/16,1/16,1,1,0,48,C3,3,211,34.21875,8,False,False
324,14,14,219/4,219/4,0.25,11/16,11/16,4/4,1,1,1/16,1/16,1,,3,69,A4,4,204,34.21875,8,False,False
325,14,14,55,55,0.5,3/4,3/4,4/4,2,1,1/8,1/8,1,-1,4,40,E2,2,212,34.375,3,True,False
326,14,14,55,55,0.5,3/4,3/4,4/4,2,1,1/8,1/8,1,-1,0,48,C3,3,212,34.375,8,False,False
327,14,14,55,55,1.0,3/4,3/4,4/4,1,1,1/4,1/4,1,,1,67,G4,4,205,34.375,2,False,False
328,14,14,111/2,111/2,0.5,7/8,7/8,4/4,2,1,1/8,1/8,1,,0,36,C2,2,213,34.6875,7,True,False
329,14,14,111/2,111/2,0.5,7/8,7/8,4/4,2,1,1/8,1/8,1,,1,43,G2,2,213,34.6875,4,True,False
330,15,15,56,56,0.75,0,0,4/4,2,1,3/16,1/8,3/2,,0,36,C2,2,221,35.0,7,True,False
331,15,15,56,56,0.75,0,0,4/4,2,1,3/16,1/8,3/2,,8,44,G#2,2,221,35.0,3,True,False
332,15,15,56,56,0.25,0,0,4/4,1,1,1/16,1/16,1,,8,68,G#4,4,214,35.0,6,False,False
333,15,15,56,56,0.25,0,0,4/4,1,1,1/16,1/16,1,,0,72,C5,5,214,35.0,1,False,False
334,15,15,225/4,225/4,0.5,1/16,1/16,4/4,1,1,1/8,1/8,1,,8,68,G#4,4,215,35.15625,6,False,False
335,15,15,225/4,225/4,0.5,1/16,1/16,4/4,1,1,1/8,1/8,1,,0,72,C5,5,215,35.15625,1,False,False
336,15,15,227/4,227/4,0.25,3/16,3/16,4/4,2,1,1/16,1/16,1,1,8,44,G#2,2,222,35.46875,3,True,False
337,15,15,227/4,227/4,0.25,3/16,3/16,4/4,2,1,1/16,1/16,1,1,9,51,D#3,3,222,35.46875,0,False,False
338,15,15,227/4,227/4,0.25,3/16,3/16,4/4,1,1,1/16,1/16,1,1,8,68,G#4,4,216,35.46875,6,False,False
339,15,15,227/4,227/4,0.25,3/16,3/16,4/4,1,1,1/16,1/16,1,1,0,72,C5,5,216,35.46875,1,False,False
340,15,15,57,57,0.5,1/4,1/4,4/4,2,1,1/8,1/8,1,-1,8,44,G#2,2,223,35.625,3,True,False
341,15,15,57,57,0.5,1/4,1/4,4/4,2,1,1/8,1/8,1,-1,9,51,D#3,3,223,35.625,0,False,False
342,15,15,57,57,0.25,1/4,1/4,4/4,1,1,1/16,1/16,1,-1,8,68,G#4,4,217,35.625,6,False,False
343,15,15,57,57,0.25,1/4,1/4,4/4,1,1,1/16,1/16,1,-1,0,72,C5,5,217,35.625,1,False,False
344,15,15,229/4,229/4,0.25,5/16,5/16,4/4,1,1,1/16,1/16,1,,0,72,C5,5,218,35.78125,1,False,False
345,15,15,115/2,115/2,0.5,3/8,3/8,4/4,2,1,1/8,1/8,1,,0,48,C3,3,224,35.9375,8,False,False
346,15,15,115/2,115/2,0.5,3/8,3/8,4/4,2,1,1/8,1/8,1,,8,56,G#3,3,224,35.9375,7,False,False
347,15,15,115/2,115/2,0.25,3/8,3/8,4/4,1,1,1/16,1/16,1,,2,74,D5,5,219,35.9375,4,False,False
348,15,15,231/4,231/4,0.25,7/16,7/16,4/4,1,1,1/16,1/16,1,,4,76,E5,5,220,36.09375,1,False,False
349,15,15,58,58,0.75,1/2,1/2,4/4,2,1,3/16,1/8,3/2,,0,48,C3,3,225,36.25,8,False,False
350,15,15,58,58,0.75,1/2,1/2,4/4,2,1,3/16,1/8,3/2,,1,55,G3,3,225,36.25,2,True,False
351,15,15,235/4,235/4,0.25,11/16,11/16,4/4,2,1,1/16,1/16,1,1,4,40,E2,2,226,36.71875,3,True,False
352,15,15,235/4,235/4,0.25,11/16,11/16,4/4,2,1,1/16,1/16,1,1,0,48,C3,3,226,36.71875,8,False,False
353,15,15,59,59,0.5,3/4,3/4,4/4,2,1,1/8,1/8,1,-1,4,40,E2,2,227,36.875,3,True,False
354,15,15,59,59,0.5,3/4,3/4,4/4,2,1,1/8,1/8,1,-1,0,48,C3,3,227,36.875,8,False,False
355,15,15,119/2,119/2,0.5,7/8,7/8,4/4,2,1,1/8,1/8,1,,0,36,C2,2,228,37.1875,7,True,False
356,15,15,119/2,119/2,0.5,7/8,7/8,4/4,2,1,1/8,1/8,1,,1,43,G2,2,228,37.1875,4,True,False
357,16,16,60,60,0.75,0,0,4/4,2,1,3/16,1/8,3/2,,0,36,C2,2,239,37.5,7,True,False
358,16,16,60,60,0.75,0,0,4/4,2,1,3/16,1/8,3/2,,8,44,G#2,2,239,37.5,3,True,False
359,16,16,60,60,0.25,0,0,4/4,1,1,1/16,1/16,1,,8,68,G#4,4,229,37.5,6,False,False
360,16,16,60,60,0.25,0,0,4/4,1,1,1/16,1/16,1,,0,72,C5,5,229,37.5,1,False,False
361,16,16,241/4,241/4,0.5,1/16,1/16,4/4,1,1,1/8,1/8,1,,8,68,G#4,4,230,37.65625,6,False,False
362,16,16,241/4,241/4,0.5,1/16,1/16,4/4,1,1,1/8,1/8,1,,0,72,C5,5,230,37.65625,1,False,False
363,16,16,243/4,243/4,0.25,3/16,3/16,4/4,2,1,1/16,1/16,1,1,8,44,G#2,2,240,37.96875,3,True,False
364,16,16,243/4,243/4,0.25,3/16,3/16,4/4,2,1,1/16,1/16,1,1,9,51,D#3,3,240,37.96875,0,False,False
365,16,16,243/4,243/4,0.25,3/16,3/16,4/4,1,1,1/16,1/16,1,1,8,68,G#4,4,231,37.96875,6,False,False
366,16,16,243/4,243/4,0.25,3/16,3/16,4/4,1,1,1/16,1/16,1,1,0,72,C5,5,231,37.96875,1,False,False
367,16,16,61,61,0.5,1/4,1/4,4/4,2,1,1/8,1/8,1,-1,8,44,G#2,2,241,38.125,3,True,False
368,16,16,61,61,0.5,1/4,1/4,4/4,2,1,1/8,1/8,1,-1,9,51,D#3,3,241,38.125,0,False,False
369,16,16,61,61,0.25,1/4,1/4,4/4,1,1,1/16,1/16,1,-1,8,68,G#4,4,232,38.125,6,False,False
370,16,16,61,61,0.25,1/4,1/4,4/4,1,1,1/16,1/16,1,-1,0,72,C5,5,232,38.125,1,False,False
371,16,16,245/4,245/4,0.25,5/16,5/16,4/4,1,1,1/16,1/16,1,,0,72,C5,5,233,38.28125,1,False,False
372,16,16,123/2,123/2,0.5,3/8,3/8,4/4,2,1,1/8,1/8,1,,0,48,C3,3,242,38.4375,8,False,False
373,16,16,123/2,123/2,0.5,3/8,3/8,4/4,2,1,1/8,1/8,1,,8,56,G#3,3,242,38.4375,7,False,False
374,16,16,123/2,123/2,0.5,3/8,3/8,4/4,1,1,1/8,1/8,1,,2,74,D5,5,234,38.4375,4,False,False
375,16,16,62,62,0.75,1/2,1/2,4/4,2,1,3/16,1/8,3/2,,0,48,C3,3,243,38.75,8,False,False
376,16,16,62,62,0.75,1/2,1/2,4/4,2,1,3/16,1/8,3/2,,1,55,G3,3,243,38.75,2,True,False
377,16,16,62,62,0.25,1/2,1/2,4/4,1,1,1/16,1/16,1,,4,76,E5,5,235,38.75,1,False,False
378,16,16,249/4,249/4,0.5,9/16,9/16,4/4,1,1,1/8,1/8,1,,0,72,C5,5,236,38.90625,1,False,False
379,16,16,251/4,251/4,0.25,11/16,11/16,4/4,2,1,1/16,1/16,1,1,4,40,E2,2,244,39.21875,3,True,False
380,16,16,251/4,251/4,0.25,11/16,11/16,4/4,2,1,1/16,1/16,1,1,0,48,C3,3,244,39.21875,8,False,False
381,16,16,251/4,251/4,0.25,11/16,11/16,4/4,1,1,1/16,1/16,1,,3,69,A4,4,237,39.21875,8,False,False
382,16,16,63,63,0.5,3/4,3/4,4/4,2,1,1/8,1/8,1,-1,4,40,E2,2,245,39.375,3,True,False
383,16,16,63,63,0.5,3/4,3/4,4/4,2,1,1/8,1/8,1,-1,0,48,C3,3,245,39.375,8,False,False
384,16,16,63,63,1.0,3/4,3/4,4/4,1,1,1/4,1/4,1,,1,67,G4,4,238,39.375,2,False,False
385,16,16,127/2,127/2,0.5,7/8,7/8,4/4,2,1,1/8,1/8,1,,0,36,C2,2,246,39.6875,7,True,False
386,16,16,127/2,127/2,0.5,7/8,7/8,4/4,2,1,1/8,1/8,1,,1,43,G2,2,246,39.6875,4,True,False
387,17,17,64,64,0.25,0,0,4/4,1,1,1/16,1/16,1,,0,72,C5,5,247,40.0,1,False,False
388,17,17,64,64,0.25,0,0,4/4,1,1,1/16,1/16,1,,4,76,E5,5,247,40.0,1,False,False
389,17,17,257/4,257/4,0.5,1/16,1/16,4/4,1,1,1/8,1/8,1,,0,72,C5,5,248,40.15625,1,False,False
390,17,17,257/4,257/4,0.5,1/16,1/16,4/4,1,1,1/8,1/8,1,,4,76,E5,5,248,40.15625,1,False,False
391,17,17,259/4,259/4,0.25,3/16,3/16,4/4,1,1,1/16,1/16,1,1,0,72,C5,5,249,40.46875,1,False,False
392,17,17,259/4,259/4,0.25,3/16,3/16,4/4,1,1,1/16,1/16,1,1,4,76,E5,5,249,40.46875,1,False,False
393,17,17,65,65,0.25,1/4,1/4,4/4,1,1,1/16,1/16,1,-1,0,72,C5,5,250,40.625,1,False,False
394,17,17,65,65,0.25,1/4,1/4,4/4,1,1,1/16,1/16,1,-1,4,76,E5,5,250,40.625,1,False,False
395,17,17,261/4,261/4,0.25,5/16,5/16,4/4,1,1,1/16,1/16,1,,1,67,G4,4,251,40.78125,2,False,False
396,17,17,261/4,261/4,0.25,5/16,5/16,4/4,1,1,1/16,1/16,1,,0,72,C5,5,251,40.78125,1,False,False
397,17,17,131/2,131/2,0.5,3/8,3/8,4/4,1,1,1/8,1/8,1,,0,72,C5,5,252,40.9375,1,False,False
398,17,17,131/2,131/2,0.5,3/8,3/8,4/4,1,1,1/8,1/8,1,,4,76,E5,5,252,40.9375,1,False,False
399,17,17,66,66,0.6666666666666666,1/2,1/2,4/4,1,1,1/6,1/4,2/3,,4,76,E5,5,253,41.25,1,False,False
400,17,17,66,66,0.6666666666666666,1/2,1/2,4/4,1,1,1/6,1/4,2/3,,1,79,G5,5,253,41.25,3,False,False
401,17,17,200/3,200/3,0.6666666666666666,2/3,2/3,4/4,1,1,1/6,1/4,2/3,,1,67,G4,4,254,41.666666666666664,2,False,False
402,17,17,202/3,202/3,0.6666666666666666,5/6,5/6,4/4,1,1,1/6,1/4,2/3,,0,60,C4,4,255,42.083333333333336,7,False,False
403,18,18,68,68,0.6666666666666666,0,0,2/4,2,1,1/6,1/4,2/3,,0,60,C4,4,256,42.5,7,False,False
404,18,18,68,68,0.6666666666666666,0,0,2/4,2,1,1/6,1/4,2/3,,4,64,E4,4,256,42.5,8,False,False
405,18,18,206/3,206/3,0.6666666666666666,1/6,1/6,2/4,2,1,1/6,1/4,2/3,,1,55,G3,3,257,42.916666666666664,2,True,False
406,18,18,206/3,206/3,0.6666666666666666,1/6,1/6,2/4,2,1,1/6,1/4,2/3,,0,60,C4,4,257,42.916666666666664,7,False,False
407,18,18,208/3,208/3,0.6666666666666666,1/3,1/3,2/4,2,1,1/6,1/4,2/3,,4,52,E3,3,258,43.333333333333336,6,False,False
408,18,18,208/3,208/3,0.6666666666666666,1/3,1/3,2/4,2,1,1/6,1/4,2/3,,1,55,G3,3,258,43.333333333333336,2,True,False
409,19,19,70,70,1.0,0,0,12/8,2,1,1/4,1/4,1,,1,55,G3,3,262,43.75,2,True,False
410,19,19,71,71,0.5,1/4,1/4,12/8,2,1,1/8,1/8,1,,1,55,G3,3,263,44.02777777777778,2,True,False
411,19,19,143/2,143/2,1.5,3/8,3/8,12/8,2,1,3/8,1/4,3/2,,1,55,G3,3,264,44.166666666666664,2,True,False
412,19,19,73,73,1.0,3/4,3/4,12/8,1,1,1/4,1/4,1,,1,67,G4,4,259,44.583333333333336,2,False,False
413,19,19,74,74,0.5,1,1,12/8,1,1,1/8,1/8,1,,1,67,G4,4,260,44.861111111111114,2,False,False
414,19,19,149/2,149/2,1.5,9/8,9/8,12/8,1,1,3/8,1/4,3/2,,1,67,G4,4,261,45.0,2,False,False
415,20,20,76,76,1.5,0,0,12/8,2,1,3/8,1/4,3/2,,1,43,G2,2,272,45.416666666666664,4,True,False
416,20,20,76,76,1.5,0,0,12/8,2,1,3/8,1/4,3/2,,1,55,G3,3,272,45.416666666666664,2,True,False
417,20,20,76,76,1.0,0,0,12/8,1,1,1/4,1/4,1,,1,67,G4,4,265,45.416666666666664,2,False,False
418,20,20,77,77,0.5,1/4,1/4,12/8,1,1,1/8,1/8,1,,5,71,B4,4,266,45.69444444444444,5,False,False
419,20,20,155/2,155/2,1.0,3/8,3/8,12/8,1,1,1/4,1/4,1,,1,79,G5,5,267,45.83333333333333,3,False,False
420,20,20,157/2,157/2,1.0,5/8,5/8,12/8,2,1,1/4,1/4,1,,5,47,B2,2,273,46.11111111111111,4,True,False
421,20,20,157/2,157/2,1.0,5/8,5/8,12/8,2,1,1/4,1/4,1,,5,59,B3,3,273,46.11111111111111,0,False,False
422,20,20,157/2,157/2,0.5,5/8,5/8,12/8,1,1,1/8,1/8,1,,-1,77,F5,5,268,46.11111111111111,5,False,False
