mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	tremolo	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
29	29	273/2	273/2	1.5	9/8	9/8	12/8	1	1	3/8		1/4	3/2		3	69	A4	4	344
30	30	138	138	1.5	0	0	12/8	2	1	3/8		1/4	3/2		4	52	E3	3	354
30	30	138	138	1.0	0	0	12/8	1	1	1/4		1/4	1		1	67	G4	4	348
30	30	139	139	0.5	1/4	1/4	12/8	1	1	1/8		1/8	1		1	67	G4	4	349
30	30	279/2	279/2	1.5	3/8	3/8	12/8	2	1	3/8		1/4	3/2		4	52	E3	3	355
30	30	279/2	279/2	1.0	3/8	3/8	12/8	1	1	1/4		1/4	1		0	72	C5	5	350
30	30	281/2	281/2	0.5	5/8	5/8	12/8	1	1	1/8		1/8	1		0	72	C5	5	351
30	30	142	142	0.5	1	1	12/8	1	1	1/8		1/8	1		4	64	E4	4	352
30	30	285/2	285/2	1.5	9/8	9/8	12/8	2	1	3/8		1/4	3/2		1	55	G3	3	356
30	30	285/2	285/2	1.5	9/8	9/8	12/8	1	1	3/8		1/4	3/2		1	67	G4	4	353
31	31	144	144	1.5	0	0	12/8	2	1	3/8		1/4	3/2		2	50	D3	3	363
31	31	144	144	1.0	0	0	12/8	1	1	1/4		1/4	1		-1	65	F4	4	357
31	31	145	145	0.5	1/4	1/4	12/8	1	1	1/8		1/8	1		-1	65	F4	4	358
31	31	291/2	291/2	1.5	3/8	3/8	12/8	2	1	3/8		1/4	3/2		2	50	D3	3	364
31	31	291/2	291/2	1.0	3/8	3/8	12/8	1	1	1/4		1/4	1		3	69	A4	4	359
31	31	293/2	293/2	0.5	5/8	5/8	12/8	1	1	1/8		1/8	1		3	69	A4	4	360
31	31	148	148	0.5	1	1	12/8	1	1	1/8		1/8	1		2	62	D4	4	361
31	31	297/2	297/2	1.5	9/8	9/8	12/8	2	1	3/8		1/4	3/2		-1	53	F3	3	365
31	31	297/2	297/2	1.5	9/8	9/8	12/8	1	1	3/8		1/4	3/2		-1	65	F4	4	362
32	32	150	150	1.5	0	0	12/8	2	1	3/8		1/4	3/2		0	48	C3	3	372
32	32	150	150	1.0	0	0	12/8	1	1	1/4		1/4	1		4	64	E4	4	366
32	32	151	151	0.5	1/4	1/4	12/8	1	1	1/8		1/8	1		4	64	E4	4	367
32	32	303/2	303/2	1.5	3/8	3/8	12/8	2	1	3/8		1/4	3/2		0	48	C3	3	373
32	32	303/2	303/2	1.0	3/8	3/8	12/8	1	1	1/4		1/4	1		1	67	G4	4	368
32	32	305/2	305/2	0.5	5/8	5/8	12/8	1	1	1/8		1/8	1		1	67	G4	4	369
32	32	154	154	0.5	1	1	12/8	1	1	1/8		1/8	1		0	60	C4	4	370
32	32	309/2	309/2	1.5	9/8	9/8	12/8	2	1	3/8		1/4	3/2		4	52	E3	3	374
32	32	309/2	309/2	1.5	9/8	9/8	12/8	1	1	3/8		1/4	3/2		4	64	E4	4	371
33	33	156	156	1.5	0	0	12/8	2	1	3/8		1/4	3/2		-1	53	F3	3	381
33	33	156	156	1.0	0	0	12/8	1	1	1/4		1/4	1		3	69	A4	4	375
33	33	157	157	0.5	1/4	1/4	12/8	1	1	1/8		1/8	1		3	69	A4	4	376
33	33	315/2	315/2	1.5	3/8	3/8	12/8	2	1	3/8		1/4	3/2		-1	53	F3	3	382
33	33	315/2	315/2	1.0	3/8	3/8	12/8	1	1	1/4		1/4	1		0	72	C5	5	377
33	33	317/2	317/2	0.5	5/8	5/8	12/8	1	1	1/8		1/8	1		0	72	C5	5	378
33	33	160	160	0.5	1	1	12/8	1	1	1/8		1/8	1		-1	65	F4	4	379
33	33	321/2	321/2	1.5	9/8	9/8	12/8	2	1	3/8		1/4	3/2		3	57	A3	3	383
33	33	321/2	321/2	1.5	9/8	9/8	12/8	1	1	3/8		1/4	3/2		3	69	A4	4	380
34	34	162	162	1.5	0	0	12/8	2	1	3/8		1/4	3/2		6	54	F#3	3	390
34	34	162	162	1.0	0	0	12/8	1	1	1/4		1/4	1		3	69	A4	4	384
34	34	163	163	0.5	1/4	1/4	12/8	1	1	1/8		1/8	1		3	69	A4	4	385
34	34	327/2	327/2	1.5	3/8	3/8	12/8	2	1	3/8		1/4	3/2		6	54	F#3	3	391
34	34	327/2	327/2	1.0	3/8	3/8	12/8	1	1	1/4		1/4	1		0	72	C5	5	386
34	34	329/2	329/2	0.5	5/8	5/8	12/8	1	1	1/8		1/8	1		0	72	C5	5	387
34	34	166	166	0.5	1	1	12/8	1	1	1/8		1/8	1		6	66	F#4	4	388
34	34	333/2	333/2	1.5	9/8	9/8	12/8	2	1	3/8		1/4	3/2		3	57	A3	3	392
34	34	333/2	333/2	1.5	9/8	9/8	12/8	1	1	3/8		1/4	3/2		3	69	A4	4	389
35	35	168	168	1.5	0	0	12/8	2	1	3/8		1/4	3/2		1	55	G3	3	401
35	35	168	168	1.0	0	0	12/8	1	1	1/4		1/4	1		5	71	B4	4	393
35	35	169	169	0.5	1/4	1/4	12/8	1	1	1/8		1/8	1		5	71	B4	4	394
35	35	339/2	339/2	1.5	3/8	3/8	12/8	2	1	3/8		1/4	3/2		3	57	A3	3	402
35	35	339/2	339/2	1.0	3/8	3/8	12/8	1	1	1/4		1/4	1		0	72	C5	5	395
35	35	341/2	341/2	0.5	5/8	5/8	12/8	1	1	1/8		1/8	1		0	72	C5	5	396
35	35	171	171	1.5	3/4	3/4	12/8	2	1	3/8		1/4	3/2		10	58	A#3	3	403
35	35	171	171	1.0	3/4	3/4	12/8	1	1	1/4		1/4	1		7	73	C#5	5	397
35	35	172	172	0.5	1	1	12/8	1	1	1/8		1/8	1		7	73	C#5	5	398
35	35	345/2	345/2	1.5	9/8	9/8	12/8	2	1	3/8		1/4	3/2		5	59	B3	3	404
35	35	345/2	345/2	1.0	9/8	9/8	12/8	1	1	1/4		1/4	1		2	74	D5	5	399
35	35	347/2	347/2	0.5	11/8	11/8	12/8	1	1	1/8		1/8	1		2	74	D5	5	400
36	36	174	174	1.5	0	0	12/8	2	1	3/8		1/4	3/2		1	55	G3	3	407
36	36	175	175	0.5	1/4	1/4	12/8	1	1	1/8		1/8	1		1	79	G5	5	405
36	36	353/2	353/2	0.5	5/8	5/8	12/8	2	1	1/8		1/8	1		1	43	G2	2	408
36	36	177	177	1.5	3/4	3/4	12/8	2	1	3/8		1/4	3/2		1	55	G3	3	409
36	36	177	177	1.5	3/4	3/4	12/8	1	1	3/8		1/4	3/2		1	79	G5	5	406
39	39	188	188	0.75	0	0	4/4	2	1	3/16		1/8	3/2		5	47	B2	2	420
39	39	188	188	0.75	0	0	4/4	2	1	3/16		1/8	3/2		-1	53	F3	3	420
39	39	188	188	0.25	0	0	4/4	1	1	1/16		1/16	1		-1	65	F4	4	410
